# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 600
  5 12.5 103 5.70916 9.78379 1060.9 -3.84866 3.26092 0.0896356
  6 17.5 102 5.27834 9.6888 1359.98 -4.16957 2.50767 0.417384
  7 22.5 109 5.38197 10.3537 1270.54 -4.44945 2.21964 -0.466803
  8 27.5 97 5.96551 9.21386 1224.78 -4.49707 2.89128 0.0264105
  9 32.5 11 6.43352 1.04487 1594.78 -3.39822 4.62631 2.91999
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
710000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.58572 6.83916 1224.92 -2.22274 2.3299 0.231288
  4 7.5 106 3.85116 10.0688 1154.5 -3.02877 1.91413 -0.481463
  5 12.5 103 5.69997 9.78379 1216.33 -3.83916 3.26024 0.0454068
  6 17.5 102 5.20935 9.6888 1395.08 -4.1071 2.48337 0.417046
  7 22.5 109 5.40661 10.3537 1422.08 -4.44476 2.29847 -0.429277
  8 27.5 97 5.95334 9.21386 1320.03 -4.47002 2.96458 0.0065294
  9 32.5 11 6.49241 1.04487 1142.3 -3.42919 4.69046 2.88852
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
715000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60344 6.83916 1200.7 -2.20498 2.35567 0.325208
  4 7.5 106 3.86072 10.0688 1364.44 -3.05457 1.8993 -0.430847
  5 12.5 103 5.73743 9.78379 1192.19 -3.87783 3.26857 -0.073778
  6 17.5 102 5.2481 9.6888 1195.86 -4.13639 2.49402 0.382159
  7 22.5 109 5.43994 10.3537 1186.84 -4.47789 2.29634 -0.503887
  8 27.5 97 5.97849 9.21386 1298.09 -4.47766 2.97919 -0.0831596
  9 32.5 11 6.42043 1.04487 922.819 -3.29785 4.67225 2.88539
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
720000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61618 6.83916 1217.68 -2.21658 2.37009 0.16801
  4 7.5 106 3.85427 10.0688 1510.29 -3.04691 1.90831 -0.468329
  5 12.5 103 5.75011 9.78379 1322.52 -3.86542 3.30625 0.0157898
  6 17.5 102 5.22923 9.6888 1255.25 -4.12697 2.50903 0.410276
  7 22.5 109 5.365 10.3537 1267.08 -4.42568 2.2309 -0.470987
  8 27.5 97 5.92312 9.21386 1026.82 -4.45015 2.88095 -0.0349219
  9 32.5 11 6.39395 1.04487 1364.94 -3.34385 4.65401 2.84789
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
725000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.59849 6.83916 1163.71 -2.20529 2.37117 0.104827
  4 7.5 106 3.80799 10.0688 1278.39 -3.02478 1.86769 -0.387989
  5 12.5 103 5.6819 9.78379 1252.02 -3.83851 3.23518 -0.0907348
  6 17.5 102 5.23845 9.6888 1249.27 -4.10749 2.5427 0.412576
  7 22.5 109 5.40348 10.3537 1209.14 -4.45506 2.2549 -0.505125
  8 27.5 97 5.96043 9.21386 1161.86 -4.46072 2.97565 -0.0200761
  9 32.5 11 6.33774 1.04487 1088.82 -3.38995 4.4734 2.89346
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
730000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.59583 6.83916 1376.72 -2.20728 2.36139 0.209294
  4 7.5 106 3.81491 10.0688 1084.13 -3.02233 1.86559 -0.385994
  5 12.5 103 5.73744 9.78379 1387.01 -3.8603 3.31919 -0.0921327
  6 17.5 102 5.28803 9.6888 1400.39 -4.15774 2.57855 0.452063
  7 22.5 109 5.43555 10.3537 1465.17 -4.47296 2.28469 -0.525495
  8 27.5 97 5.98134 9.21386 1304.31 -4.46184 2.97977 -0.14494
  9 32.5 11 6.43799 1.04487 1584.86 -3.34307 4.64461 2.908
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
735000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.63054 6.83916 1164.65 -2.22736 2.3648 0.242723
  4 7.5 106 3.82239 10.0688 1161.79 -3.06349 1.82515 -0.452262
  5 12.5 103 5.71376 9.78379 1199.3 -3.87707 3.22814 0.0308647
  6 17.5 102 5.2633 9.6888 1397.71 -4.14623 2.53689 0.44068
  7 22.5 109 5.43132 10.3537 1392.07 -4.45321 2.30901 -0.526762
  8 27.5 97 5.96322 9.21386 1424.94 -4.46502 2.95533 -0.110683
  9 32.5 11 6.33843 1.04487 1638.74 -3.29595 4.5768 2.96988
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
740000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61165 6.83916 1215.09 -2.21776 2.35168 0.182636
  4 7.5 106 3.88903 10.0688 1448.63 -3.08083 1.92109 -0.476522
  5 12.5 103 5.71397 9.78379 1335.58 -3.8782 3.21686 0.0803361
  6 17.5 102 5.28422 9.6888 1421.49 -4.16642 2.52156 0.548466
  7 22.5 109 5.41727 10.3537 1294.63 -4.45584 2.26615 -0.439417
  8 27.5 97 5.95294 9.21386 1443.74 -4.45638 2.95429 -0.0523811
  9 32.5 11 6.3606 1.04487 966.041 -3.32204 4.54586 2.93307
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
745000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.64541 6.83916 1366.07 -2.21952 2.39704 -0.498647
  4 7.5 106 3.86913 10.0688 1177.06 -3.06303 1.88574 -0.444602
  5 12.5 103 5.66398 9.78379 1232.36 -3.85011 3.17447 -0.0436098
  6 17.5 102 5.25184 9.6888 1352.41 -4.13848 2.51375 0.497679
  7 22.5 109 5.40621 10.3537 1348.13 -4.4723 2.20569 -0.453652
  8 27.5 97 5.95792 9.21386 1472.96 -4.46836 2.95294 0.0403903
  9 32.5 11 6.34209 1.04487 1232.72 -3.27493 4.57507 2.87192
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
750000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.63583 6.83916 1387.96 -2.21533 2.37345 0.253893
  4 7.5 106 3.84881 10.0688 1183.22 -3.07235 1.85963 -0.340106
  5 12.5 103 5.71733 9.78379 1266.07 -3.88022 3.2226 -0.0921541
  6 17.5 102 5.28883 9.6888 1180.22 -4.15874 2.57222 0.546612
  7 22.5 109 5.39435 10.3537 1198.81 -4.44322 2.24554 -0.458739
  8 27.5 97 5.9289 9.21386 1159.17 -4.44657 2.90033 -0.00929014
  9 32.5 11 6.31299 1.04487 1550.63 -3.30623 4.53695 2.89529
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
755000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62761 6.83916 1259.1 -2.22891 2.37811 0.187251
  4 7.5 106 3.82755 10.0688 1324.67 -3.06833 1.84174 -0.359139
  5 12.5 103 5.71928 9.78379 1526.4 -3.88558 3.21099 0.0355892
  6 17.5 102 5.26292 9.6888 1448.25 -4.10901 2.5902 0.373277
  7 22.5 109 5.36589 10.3537 1209.34 -4.42182 2.26354 -0.426437
  8 27.5 97 5.93836 9.21386 1156.05 -4.45551 2.94564 -0.0425304
  9 32.5 11 6.25988 1.04487 1392.17 -3.27824 4.50239 2.83282
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
760000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.5983 6.83916 1247.24 -2.19671 2.37039 0.332879
  4 7.5 106 3.81656 10.0688 1210.05 -3.0111 1.89778 -0.331697
  5 12.5 103 5.71872 9.78379 1317.24 -3.85513 3.25509 -0.0592586
  6 17.5 102 5.30482 9.6888 1267.66 -4.1598 2.60666 0.468948
  7 22.5 109 5.41278 10.3537 1430.11 -4.44518 2.2996 -0.466631
  8 27.5 97 5.99436 9.21386 1378.34 -4.50993 2.9227 -0.00730091
  9 32.5 11 6.46216 1.04487 1075.17 -3.35104 4.65096 2.97548
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
765000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.59148 6.83916 1173.02 -2.19269 2.34761 0.178515
  4 7.5 106 3.8523 10.0688 1344.96 -3.06182 1.89335 -0.484254
  5 12.5 103 5.66683 9.78379 1307.49 -3.83628 3.20379 -0.00355048
  6 17.5 102 5.30888 9.6888 1397.28 -4.14114 2.62726 0.310977
  7 22.5 109 5.42255 10.3537 1331.82 -4.4386 2.36856 -0.431696
  8 27.5 97 5.94437 9.21386 1230.06 -4.45138 2.93523 -0.0235448
  9 32.5 11 6.39009 1.04487 945.775 -3.34097 4.60317 2.9076
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
770000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.57893 6.83916 1425.11 -2.19145 2.35453 0.216135
  4 7.5 106 3.84488 10.0688 1246.12 -3.06721 1.89072 -0.410778
  5 12.5 103 5.71802 9.78379 1389.98 -3.86874 3.21173 0.0103638
  6 17.5 102 5.33198 9.6888 1315.93 -4.19474 2.55732 0.317787
  7 22.5 109 5.40241 10.3537 1355.84 -4.44579 2.27932 -0.459984
  8 27.5 97 5.9385 9.21386 1396.79 -4.44362 2.97895 0.0339933
  9 32.5 11 6.31806 1.04487 1333.36 -3.27274 4.61825 2.96311
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
775000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61339 6.83916 1422.38 -2.18887 2.39997 0.317933
  4 7.5 106 3.80451 10.0688 1188.85 -3.04602 1.83897 -0.38447
  5 12.5 103 5.65715 9.78379 1182.75 -3.83746 3.18165 0.0909462
  6 17.5 102 5.29809 9.6888 1226.61 -4.14579 2.59777 0.585839
  7 22.5 109 5.38893 10.3537 1200.36 -4.43578 2.27383 -0.494113
  8 27.5 97 5.9392 9.21386 1101.5 -4.4527 2.92342 0.105929
  9 32.5 11 6.55734 1.04487 1288.15 -3.38302 4.82368 2.99373
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
780000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61321 6.83916 1282.47 -2.2236 2.36704 0.208269
  4 7.5 106 3.82733 10.0688 1152.48 -3.04795 1.8935 -0.46451
  5 12.5 103 5.6861 9.78379 1282.24 -3.83365 3.20249 0.000616166
  6 17.5 102 5.28462 9.6888 1285.89 -4.14914 2.54493 0.462346
  7 22.5 109 5.43626 10.3537 1081.43 -4.47891 2.28073 -0.523277
  8 27.5 97 5.99444 9.21386 1162.01 -4.52052 2.92397 0.0216749
  9 32.5 11 6.37546 1.04487 897.765 -3.34161 4.60029 2.90445
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
785000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.64018 6.83916 1333.12 -2.23477 2.39169 0.208456
  4 7.5 106 3.86148 10.0688 1119.7 -3.08884 1.88503 -0.525505
  5 12.5 103 5.71023 9.78379 1429.34 -3.86678 3.20521 0.00457852
  6 17.5 102 5.27182 9.6888 1152.7 -4.1514 2.53762 0.413957
  7 22.5 109 5.43316 10.3537 1224.01 -4.48757 2.24963 -0.479919
  8 27.5 97 5.97165 9.21386 1337.06 -4.48774 2.94088 -0.0640256
  9 32.5 11 6.43092 1.04487 1536.17 -3.36951 4.63092 2.95187
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
790000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60122 6.83916 1314.47 -2.20544 2.35371 0.287827
  4 7.5 106 3.8502 10.0688 1227.37 -3.07228 1.88219 -0.352325
  5 12.5 103 5.73304 9.78379 1435.62 -3.88221 3.23614 0.0330245
  6 17.5 102 5.34411 9.6888 1335.38 -4.20641 2.60867 0.462493
  7 22.5 109 5.42829 10.3537 1442.15 -4.46495 2.29163 -0.43555
  8 27.5 97 5.97374 9.21386 1231.7 -4.49458 2.92071 -0.0238621
  9 32.5 11 6.4421 1.04487 1039.69 -3.35003 4.67255 2.8457
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
795000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.65032 6.83916 1189.57 -2.24551 2.39309 0.17714
  4 7.5 106 3.83673 10.0688 1284.45 -3.06197 1.87541 -0.431989
  5 12.5 103 5.71692 9.78379 1288 -3.86686 3.22359 0.0795506
  6 17.5 102 5.3224 9.6888 1158.21 -4.16461 2.60089 0.481629
  7 22.5 109 5.4176 10.3537 1346.97 -4.45735 2.2981 -0.463506
  8 27.5 97 5.96703 9.21386 1184.06 -4.48845 2.92131 -0.0358976
  9 32.5 11 6.33257 1.04487 1396.74 -3.35296 4.55067 2.87998
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
800000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62712 6.83916 1169.09 -2.22168 2.37335 0.167983
  4 7.5 106 3.86095 10.0688 1483.12 -3.07549 1.91465 -0.6493
  5 12.5 103 5.71657 9.78379 1128.9 -3.88706 3.19918 -0.113083
  6 17.5 102 5.36574 9.6888 1334.04 -4.21012 2.6127 0.514392
  7 22.5 109 5.42091 10.3537 1318.14 -4.46263 2.27634 -0.466148
  8 27.5 97 5.94271 9.21386 1181.11 -4.45579 2.90739 -0.0120656
  9 32.5 11 6.27402 1.04487 1234.18 -3.28049 4.57089 2.87531
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
805000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61827 6.83916 1447.55 -2.193 2.38162 0.255454
  4 7.5 106 3.84692 10.0688 1349.29 -3.05522 1.91657 -0.501714
  5 12.5 103 5.7337 9.78379 1315.27 -3.87033 3.24745 0.0500442
  6 17.5 102 5.29792 9.6888 1444.98 -4.16568 2.55874 0.37972
  7 22.5 109 5.41624 10.3537 1172.21 -4.44515 2.3147 -0.396439
  8 27.5 97 5.9719 9.21386 1077.76 -4.48319 2.93785 0.0424933
  9 32.5 11 6.33847 1.04487 1863.32 -3.39102 4.5582 2.90933
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
810000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62402 6.83916 1367.67 -2.21206 2.3769 0.121048
  4 7.5 106 3.84137 10.0688 1360.45 -3.05985 1.87181 -0.442293
  5 12.5 103 5.73797 9.78379 1306.97 -3.8669 3.23778 0.170127
  6 17.5 102 5.3166 9.6888 1093.4 -4.16998 2.57514 0.404552
  7 22.5 109 5.43864 10.3537 1331.98 -4.47008 2.2997 -0.457549
  8 27.5 97 5.97338 9.21386 1437.29 -4.46812 2.956 -0.0148757
  9 32.5 11 6.61897 1.04487 1410.1 -3.52531 4.82642 3.02812
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
815000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60505 6.83916 1279.97 -2.20367 2.34781 0.153354
  4 7.5 106 3.82945 10.0688 1224.51 -3.05075 1.8817 -0.503029
  5 12.5 103 5.73768 9.78379 1315.25 -3.87527 3.25141 -0.023088
  6 17.5 102 5.3102 9.6888 1239.65 -4.16436 2.558 0.367843
  7 22.5 109 5.4622 10.3537 1490.12 -4.49179 2.31184 -0.396818
  8 27.5 97 6.011 9.21386 1229.82 -4.50554 2.95512 0.0890344
  9 32.5 11 6.47992 1.04487 942.259 -3.3983 4.69895 3.05252
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
820000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60134 6.83916 1362.3 -2.18671 2.36784 0.274092
  4 7.5 106 3.84195 10.0688 1337.16 -3.07108 1.89467 -0.608111
  5 12.5 103 5.70415 9.78379 1209.09 -3.86736 3.21457 -0.064081
  6 17.5 102 5.32094 9.6888 1440.61 -4.16996 2.58327 0.477247
  7 22.5 109 5.41825 10.3537 1301.68 -4.46073 2.29911 -0.39927
  8 27.5 97 5.95711 9.21386 1276.74 -4.45444 2.94001 0.000714214
  9 32.5 11 6.49975 1.04487 1581.64 -3.49319 4.603 3.0218
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
825000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.5914 6.83916 1225.74 -2.19852 2.35232 0.294603
  4 7.5 106 3.81058 10.0688 1145.09 -3.03257 1.86235 -0.537474
  5 12.5 103 5.70478 9.78379 1285.05 -3.84964 3.22331 0.0343466
  6 17.5 102 5.28127 9.6888 1411.71 -4.14808 2.53889 0.500109
  7 22.5 109 5.41679 10.3537 1414.92 -4.47085 2.29098 -0.43395
  8 27.5 97 5.96065 9.21386 1297 -4.4729 2.93215 0.0712116
  9 32.5 11 6.45726 1.04487 1164 -3.36675 4.7119 3.0224
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
830000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.6072 6.83916 1313.59 -2.22023 2.34354 0.233611
  4 7.5 106 3.85894 10.0688 1332.86 -3.07146 1.90935 -0.458469
  5 12.5 103 5.71061 9.78379 1362.16 -3.85254 3.23549 0.0295725
  6 17.5 102 5.3412 9.6888 1282.95 -4.18369 2.5918 0.417773
  7 22.5 109 5.49715 10.3537 1220.65 -4.51121 2.35207 -0.442781
  8 27.5 97 5.96667 9.21386 1187.64 -4.47802 2.9257 0.121717
  9 32.5 11 6.37634 1.04487 1246.89 -3.30945 4.64442 3.07367
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
835000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.59233 6.83916 1443.35 -2.19982 2.3521 0.15984
  4 7.5 106 3.84134 10.0688 1271.36 -3.07899 1.87261 -0.434581
  5 12.5 103 5.71142 9.78379 1257.7 -3.85107 3.24778 0.0875165
  6 17.5 102 5.26046 9.6888 1286.85 -4.13159 2.53235 0.412001
  7 22.5 109 5.46389 10.3537 1449.5 -4.49594 2.31118 -0.418058
  8 27.5 97 6.01005 9.21386 1229.91 -4.51421 2.96825 0.0351715
  9 32.5 11 6.4744 1.04487 1363.56 -3.32598 4.64146 3.06341
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
840000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60736 6.83916 1489.72 -2.21286 2.35545 0.300159
  4 7.5 106 3.79807 10.0688 1110.71 -3.04149 1.84063 -0.419135
  5 12.5 103 5.72008 9.78379 1226.11 -3.85937 3.23405 0.0444981
  6 17.5 102 5.23884 9.6888 1325.24 -4.11882 2.50676 0.189637
  7 22.5 109 5.44187 10.3537 1140.23 -4.47965 2.3139 -0.426323
  8 27.5 97 5.98986 9.21386 1591.97 -4.4866 2.95638 0.0913735
  9 32.5 11 6.56091 1.04487 1141.58 -3.27055 4.70975 3.16674
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
845000 12 600
